"id","titulopincipal","titulooriginal","anolancamento","tempominutos","genero","notamedia","numerovotos","generoartista","personagem","nomeartista","anonascimento","anofalecimento","profissao","titulosmaisconhecidos"
"tt0481129","The Greatest Love of All","O Maior Amor do Mundo","2006","106","Romance","6.5","276","actor","Antônio","José Wilker","1946","2014","actor,director,producer","tt0420449,tt2926790,tt0757081,tt0133011"
"tt0481129","The Greatest Love of All","O Maior Amor do Mundo","2006","106","Romance","6.5","276","actress","Girl","Anna Sophia Folch","1985","\N","actress,producer","tt0870882,tt0481129,tt2426188,tt1233507"
"tt0481129","The Greatest Love of All","O Maior Amor do Mundo","2006","106","Romance","6.5","276","actor","Young Maestro","Marco Ricca","1962","\N","actor,producer,writer","tt1650394,tt0478525,tt0303408,tt6289724"
"tt0481129","The Greatest Love of All","O Maior Amor do Mundo","2006","106","Romance","6.5","276","actress","Zezé","Léa Garcia","1933","\N","actress,producer","tt0481129,tt2312654,tt7611940,tt0422238"
"tt0481370","Nuvvu Nenu","Nuvvu Nenu","2001","135","Romance","6.6","231","actor","Killer","Banerjee","\N","\N","actor,miscellaneous,director","tt7392212,tt0214853,tt0070935,tt6980546"
"tt0481370","Nuvvu Nenu","Nuvvu Nenu","2001","135","Romance","6.6","231","actress","Vasundhara","Anita Hassanandani Reddy","1980","\N","actress,music_department","tt5323298,tt3550730,tt1486317,tt0357328"
"tt0481370","Nuvvu Nenu","Nuvvu Nenu","2001","135","Romance","6.6","231","actor","College youth","Sunil","1974","\N","actor","tt9389998,tt20850406,tt1582546,tt2398340"
"tt0481370","Nuvvu Nenu","Nuvvu Nenu","2001","135","Romance","6.6","231","actor","Ravi","Uday Kiran","1980","2014","actor,music_department","tt1606300,tt0929796,tt1790724,tt0481370"
"tt0485183","Alli Arjuna","Alli Arjuna","2002","148","Romance","3.8","71","actress","\N","Richa Pallod","1980","\N","actress","tt0363413,tt1961530,tt0348691,tt1182937"
"tt0485183","Alli Arjuna","Alli Arjuna","2002","148","Romance","3.8","71","actor","\N","Manoj K. Bharathi","\N","\N","actor,director,assistant_director","tt1305797,tt4983780,tt11064090,tt0220799"
"tt0485243","Jodi","Jodi","1999","161","Romance","6.1","232","actress","Special Appearance","Isha Koppikar","1976","\N","actress","tt0366985,tt1182937,tt0296574,tt0461936"
"tt0485243","Jodi","Jodi","1999","161","Romance","6.1","232","actor","Marriage broker","Manager Cheena","\N","\N","actor","tt0485270,tt0432004,tt2359640,tt1855110"
"tt0485243","Jodi","Jodi","1999","161","Romance","6.1","232","actor","Vengudu a music critic the father of Gayathri (Simran)","Vijay Kumar","\N","\N","actor,producer","tt12393220,tt0431611,tt1869226,tt0155809"
"tt0485243","Jodi","Jodi","1999","161","Romance","6.1","232","actress","A grandmother of Kannan","S.N. Lakshmi","\N","\N","actress","tt0234697,tt0364647,tt0371870,tt0308280"
"tt0485243","Jodi","Jodi","1999","161","Romance","6.1","232","actor","Kanna's Friend","Sakthi Chidambaram","\N","\N","director,writer,actor","tt7179994,tt7238390,tt3011164,tt13612848"
"tt0485243","Jodi","Jodi","1999","161","Romance","6.1","232","actor","Rudramurthy the father of Kannan (Prashanth)","Nassar","1958","\N","actor,writer,director","tt0977855,tt4849438,tt2631186,tt0376127"
"tt0485486","Something Something... Unnakum Ennakum","Something Something... Unnakum Ennakum","2006","178","Romance","6.9","1074","actress","Kavitha","Trisha Krishnan","1983","\N","actress","tt1173506,tt0455663,tt1609168,tt7019842"
"tt0485486","Something Something... Unnakum Ennakum","Something Something... Unnakum Ennakum","2006","178","Romance","6.9","1074","actor","Muthupandi","Prabhu","1956","\N","actor,producer,music_department","tt7238390,tt0306645,tt1355546,tt0449869"
"tt0485486","Something Something... Unnakum Ennakum","Something Something... Unnakum Ennakum","2006","178","Romance","6.9","1074","actor","Krishnan","Bhagyaraj","1953","\N","actor,writer,director","tt0155927,tt0155949,tt0155891,tt0090575"
"tt0485486","Something Something... Unnakum Ennakum","Something Something... Unnakum Ennakum","2006","178","Romance","6.9","1074","actor","Santhosh","Jayam Ravi","1980","\N","actor,music_department,soundtrack","tt4987556,tt1535020,tt0459449,tt8364418"
"tt0485551","Time Pass","Time Pass","2005","88","Romance","4.1","44","actress","Anita (Mahesh's financee)","Monica Patel","\N","\N","actress","tt0934414,tt0068069,tt0485551,tt3428912"
"tt0485551","Time Pass","Time Pass","2005","88","Romance","4.1","44","actress","Jenny","Sherlyn Chopra","1984","\N","actress,director,writer","tt0898943,tt1306975,tt5638474,tt6665250"
"tt0485551","Time Pass","Time Pass","2005","88","Romance","4.1","44","actor","\N","Adi Irani","\N","\N","actor,director,writer","tt0211934,tt0461323,tt3169704,tt0106333"
"tt0485551","Time Pass","Time Pass","2005","88","Romance","4.1","44","actress","\N","Tanaaz Currim Irani","1971","\N","actress,miscellaneous","tt7938046,tt2801992,tt0265148,tt0234000"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actor","\N","Ki-won Yoon","\N","\N","actor","tt1841321,tt13400756,tt3591270,tt7434442"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actor","Jong-yi's Adoptive Father","Dae-yeon Lee","1964","\N","actor","tt0365376,tt0260991,tt0310775,tt0364569"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actor","Real Estate Broker","Gye-nam Myeong","1952","\N","actor,producer,miscellaneous","tt0327169,tt0320193,tt0488174,tt0247613"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actor","Min-Woo","Yoon-tae Kim","1972","\N","actor","tt1305730,tt13042460,tt2330866,tt0487948"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actor","\N","Yong-min Choi","1953","\N","actor","tt0499170,tt6444392,tt2942950,tt1942171"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actor","Min-woo's Older Brother","Moo-Seong Choi","\N","\N","actor","tt5182866,tt7094780,tt2357377,tt1588170"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actress","\N","Kim Joo-Ryung","1976","\N","actress","tt1330205,tt12560244,tt10919420,tt0353969"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actor","\N","Kwang-min Kim","\N","\N","actor","tt5991582,tt9376922,tt2720634,tt0487948"
"tt0487948","Texture of Skin","Sal-gyeol","2007","93","Romance","4.9","79","actress","\N","Bo-Yeong Choi","\N","\N","actress","tt0487948"
"tt0488031","A Boy Who Went to Heaven","Sonyeon, Cheonguk-e gada","2005","110","Romance","6.5","185","actress","\N","Seo-won Cha","\N","\N","actress","tt1233475,tt0488031,tt0336895,tt2040605"
"tt0488031","A Boy Who Went to Heaven","Sonyeon, Cheonguk-e gada","2005","110","Romance","6.5","185","actress","Bu-ja","Yum Jung-ah","1972","\N","actress","tt0365376,tt3953834,tt7046826,tt0402842"
"tt0488031","A Boy Who Went to Heaven","Sonyeon, Cheonguk-e gada","2005","110","Romance","6.5","185","actor","Teen Nae-Mo","Kwan-woo Kim","\N","\N","actor","tt2175899,tt0488031"
"tt0488031","A Boy Who Went to Heaven","Sonyeon, Cheonguk-e gada","2005","110","Romance","6.5","185","actor","Adult Nae-Mo","Park Hae-il","1977","\N","actor","tt0468492,tt0353969,tt2025526,tt12477480"
"tt0488316","Mazaa Mazaa","Mazaa Mazaa","2005","99","Romance","3.1","73","actor","\N","Pankaj Berry","1932","\N","actor","tt0391187,tt0440604,tt7401524,tt4068286"
"tt0488316","Mazaa Mazaa","Mazaa Mazaa","2005","99","Romance","3.1","73","actress","Jassi's Mother","Mridula Baruah","1958","\N","actress","tt8561732,tt14494568,tt8228424,tt8220504"
"tt0488316","Mazaa Mazaa","Mazaa Mazaa","2005","99","Romance","3.1","73","actress","Jassi","Payal Rohatgi","1980","\N","actress","tt1099982,tt1002623,tt2211133,tt0364604"
"tt0488316","Mazaa Mazaa","Mazaa Mazaa","2005","99","Romance","3.1","73","actor","Rocky","Farid Amiri","\N","\N","actor,costume_department","tt1934423,tt0135515,tt0495034,tt1039989"
"tt0488316","Mazaa Mazaa","Mazaa Mazaa","2005","99","Romance","3.1","73","actor","\N","Vishwajeet Pradhan","1965","\N","actor","tt0454431,tt4299952,tt10888594,tt13510660"
"tt0488316","Mazaa Mazaa","Mazaa Mazaa","2005","99","Romance","3.1","73","actor","Support","Surya Dwivedi","\N","\N",,"tt5237732,tt0488316,tt4906924,tt11952776"
"tt0488316","Mazaa Mazaa","Mazaa Mazaa","2005","99","Romance","3.1","73","actress","Monica","Camila Bordonaba","1984","\N","actress,soundtrack,composer","tt0412689,tt0288479,tt0328789,tt0154063"
"tt0488807","Yeonae","Yeonae","2005","100","Romance","6.3","96","actor","Assistant Jung","In-gi Jeong","\N","\N","actor","tt1640111,tt0468492,tt9674954,tt1190539"
"tt0488807","Yeonae","Yeonae","2005","100","Romance","6.3","96","actress","Mrs. Kim","Ji-Sook Kim","\N","\N","actress","tt1841321,tt4284134,tt0401737,tt0455116"
"tt0488807","Yeonae","Yeonae","2005","100","Romance","6.3","96","actor","Man at bar","Myeong-gap Jang","\N","\N","actor","tt1153040,tt13885376,tt3554976,tt2007413"
"tt0488807","Yeonae","Yeonae","2005","100","Romance","6.3","96","actress","Au-jin","Mi-seon Jeon","1972","2019","actress","tt0276818,tt0353969,tt10438454,tt1216496"
"tt0488807","Yeonae","Yeonae","2005","100","Romance","6.3","96","actor","Ha-Neul","Yu-seok Kim","1967","\N","actor","tt0241073,tt0407815,tt0255589,tt0349517"
"tt0488807","Yeonae","Yeonae","2005","100","Romance","6.3","96","actor","Min-su","Hyun-Sung Jang","1970","\N","actor,soundtrack","tt4507456,tt2398172,tt4329922,tt5764332"
"tt0488807","Yeonae","Yeonae","2005","100","Romance","6.3","96","actress","\N","Yun-hong Oh","1971","\N","actress,director,writer","tt3979436,tt0387670,tt0436639,tt0358503"
"tt0489590","Miracle in Four Days","Yokkakan no kiseki","2005","118","Romance","7.2","30","actor","\N","Renji Ishibashi","1941","\N","actor","tt1473235,tt0291555,tt0308827,tt0235198"
"tt0489590","Miracle in Four Days","Yokkakan no kiseki","2005","118","Romance","7.2","30","actor","\N","Mitsuru Hirata","1953","\N","actor,soundtrack","tt0082601,tt4996648,tt17724102,tt0089603"
"tt0489590","Miracle in Four Days","Yokkakan no kiseki","2005","118","Romance","7.2","30","actress","Nurse Sakaguchi","Asako Kobayashi","1972","\N","actress","tt0087545,tt0489590,tt5376654,tt6150576"
"tt0489590","Miracle in Four Days","Yokkakan no kiseki","2005","118","Romance","7.2","30","actress","Mariko Iwamura","Yuriko Ishida","1969","\N","actress","tt0110008,tt0119698,tt1798188,tt4882964"
"tt0490454","Meri Aashiqui","Meri Aashiqui","2005","\N","Romance","5.5","24","actress","\N","Himani Shivpuri","1960","\N","actress","tt0112870,tt0248126,tt0172684,tt0286672"
"tt0490454","Meri Aashiqui","Meri Aashiqui","2005","\N","Romance","5.5","24","actor","\N","Rahul Roy","1968","\N","actor,producer","tt22082490,tt0464990,tt0156658,tt0149573"
"tt0490454","Meri Aashiqui","Meri Aashiqui","2005","\N","Romance","5.5","24","actor","\N","Manish Mathur","\N","\N","actor","tt0465376,tt0490454,tt1071798"
"tt0490454","Meri Aashiqui","Meri Aashiqui","2005","\N","Romance","5.5","24","actor","\N","Prithvi Zutshi","\N","\N","actor","tt0190419,tt2801992,tt1395054,tt0377340"
"tt0490454","Meri Aashiqui","Meri Aashiqui","2005","\N","Romance","5.5","24","actress","\N","Janki Shah","\N","\N","actress","tt0490454,tt2753070"
"tt0490454","Meri Aashiqui","Meri Aashiqui","2005","\N","Romance","5.5","24","actress","Jenny","Mreega Sakalni","\N","\N",,"\N"
"tt0490519","Xin lian","Xin lian","2004","108","Romance","5.7","15","actress","Hsiao Jing","Niki Wu","\N","\N","actress,soundtrack","tt0118694,tt6457252,tt0490519,tt1252557"
"tt0490519","Xin lian","Xin lian","2004","108","Romance","5.7","15","actor","Daniel","Yung-Chih Chang","\N","\N","actor","tt3487082,tt6286348,tt3873548,tt0490519"
"tt0490519","Xin lian","Xin lian","2004","108","Romance","5.7","15","actor","Li How","Yo-Wei Lin","1977","\N","actor,soundtrack","tt10773384,tt6270494,tt8871128,tt6707142"
"tt0490519","Xin lian","Xin lian","2004","108","Romance","5.7","15","actress","Lo Ning","Tarcy Su","1970","\N","actress,soundtrack","tt0490004,tt0944214,tt7547032,tt2199311"
"tt0490784","Reflections","Ai li si de jing zi","2005","87","Romance","6.4","36","actress","Gin","Gin Oy","1983","\N","actress,miscellaneous","tt2293038,tt4057142,tt0490784,tt0459666"
"tt0490784","Reflections","Ai li si de jing zi","2005","87","Romance","6.4","36","actress","Gin's mother","Yi-Ching Lu","1958","\N","actress","tt0269746,tt0490004,tt10490584,tt1562254"
"tt0490784","Reflections","Ai li si de jing zi","2005","87","Romance","6.4","36","actress","Xiao mi","Nikki Hsieh","1985","\N","actress","tt1854552,tt0490784,tt2013298,tt12619256"
"tt0490784","Reflections","Ai li si de jing zi","2005","87","Romance","6.4","36","actor","\N","Jack Kao","1958","\N","actor,writer","tt4397342,tt2802196,tt1562254,tt0944214"
"tt0490784","Reflections","Ai li si de jing zi","2005","87","Romance","6.4","36","actor","Hau","Chun-hao Tuan","\N","\N","actor","tt10869364,tt15327666,tt8185182,tt0340694"
"tt0490970","Henshin","Henshin","2005","108","Romance","4.8","57","actress","Kei Hamura","Yû Aoi","1985","\N","actress","tt6493644,tt1979319,tt0768116,tt0804513"
"tt0490970","Henshin","Henshin","2005","108","Romance","4.8","57","actor","Shunsuke Kyogoku","Satoshi Matsuda","1978","\N","actor","tt0419343,tt2032477,tt0482364,tt0257885"
"tt0490970","Henshin","Henshin","2005","108","Romance","4.8","57","actor","Hidetaka Doumoto","Kazuo Kitamura","1927","2007","actor","tt0353079,tt0475723,tt0066473,tt0057565"
"tt0490970","Henshin","Henshin","2005","108","Romance","4.8","57","actress","Naoko Tachibana","Mayumi Sada","1977","\N","actress","tt0489597,tt1060256,tt0471223,tt0405821"
"tt0491136","Sayonara Midori-chan","Sayonara Midori-chan","2005","98","Romance","6.8","54","actor","Taro","Toshinobu Matsuo","1977","\N","actor","tt1492850,tt0497850,tt10198224,tt0907659"
"tt0491136","Sayonara Midori-chan","Sayonara Midori-chan","2005","98","Romance","6.8","54","actress","Yuko","Mari Hoshino","1981","\N","actress","tt0418778,tt1478965,tt0491136,tt1461300"
"tt0491136","Sayonara Midori-chan","Sayonara Midori-chan","2005","98","Romance","6.8","54","actress","Midori","Sayuri Oyamada","1975","\N","actress","tt0781472,tt0475564,tt2078599,tt0267329"
"tt0491136","Sayonara Midori-chan","Sayonara Midori-chan","2005","98","Romance","6.8","54","actress","Maki","Mayuko Iwasa","1987","\N","actress","tt3008816,tt0467693,tt1649259,tt0888242"
"tt0491136","Sayonara Midori-chan","Sayonara Midori-chan","2005","98","Romance","6.8","54","actor","Yutaka","Hidetoshi Nishijima","1971","\N","actor","tt2013293,tt1268912,tt14039582,tt0197730"
"tt0491322","Beni Unutma","Beni Unutma","1982","\N","Romance","5.9","14","actor","\N","Bulut Aras","1953","\N","actor","tt0273524,tt0492098,tt0264051,tt12273682"
"tt0491322","Beni Unutma","Beni Unutma","1982","\N","Romance","5.9","14","actor","\N","Münir Özkul","1925","2018","actor,assistant_director","tt0253779,tt0376999,tt0765833,tt0289968"
"tt0491322","Beni Unutma","Beni Unutma","1982","\N","Romance","5.9","14","actor","\N","Ahmet Mekin","1932","\N","actor","tt0263208,tt14984652,tt0263975,tt1897939"
"tt0491322","Beni Unutma","Beni Unutma","1982","\N","Romance","5.9","14","actress","\N","Serpil Çakmakli","1962","\N","actress","tt4053198,tt8517700,tt0184050,tt8473966"
"tt0491322","Beni Unutma","Beni Unutma","1982","\N","Romance","5.9","14","actor","\N","Hulusi Kentmen","1912","1993","actor","tt0185853,tt0276793,tt0478011,tt0334934"
"tt0491927","Bir Kadin","Bir Kadin","1991","85","Romance","4.6","37","actor","\N","Ferdi Akarnur","1945","\N","actor","tt0200637,tt6638718,tt16257280,tt1051907"
"tt0491927","Bir Kadin","Bir Kadin","1991","85","Romance","4.6","37","actor","\N","Özkan Yilmaz","1938","2010","actor,producer","tt0420902,tt0263037,tt0383628,tt0405757"
"tt0491927","Bir Kadin","Bir Kadin","1991","85","Romance","4.6","37","actor","Serdar","Tarik Tarcan","1958","\N","actor","tt7981350,tt1625323,tt17001578,tt5156864"
"tt0491927","Bir Kadin","Bir Kadin","1991","85","Romance","4.6","37","actor","Tayfun","Orçun Sonat","1941","2007","actor","tt5304012,tt4060746,tt0308160,tt0280111"
"tt0491927","Bir Kadin","Bir Kadin","1991","85","Romance","4.6","37","actor","Sami","Mesut Çakarli","1971","\N","actor","tt0491315,tt0270053,tt0491321,tt0491992"
"tt0491927","Bir Kadin","Bir Kadin","1991","85","Romance","4.6","37","actress","Füsun","Hülya Koçyigit","1947","\N","actress","tt0303257,tt0301825,tt0280101,tt0345024"
"tt0491927","Bir Kadin","Bir Kadin","1991","85","Romance","4.6","37","actress","\N","Meltem Savci","1952","\N","actress,miscellaneous,writer","tt0489902,tt0097599,tt1948132,tt4343334"
"tt0492755","Lost in Love","Sarang-eul nochida","2006","115","Romance","6.0","123","actor","Uncle","Hang-Seon Jang","1947","\N","actor","tt1198396,tt1821771,tt0255589,tt0483918"
"tt0492755","Lost in Love","Sarang-eul nochida","2006","115","Romance","6.0","123","actor","Sang-shik","Ki-woo Lee","1981","\N","actor","tt5546466,tt0475711,tt1213856,tt6302006"
"tt0492755","Lost in Love","Sarang-eul nochida","2006","115","Romance","6.0","123","actress","Yeon-soo","Song Yun-ah","1973","\N","actress","tt15809802,tt0409947,tt0333528,tt4209056"
"tt0492755","Lost in Love","Sarang-eul nochida","2006","115","Romance","6.0","123","actor","Woo-jae","Sol Kyung-gu","1968","\N","actor","tt0320193,tt5729348,tt0306909,tt0247613"
"tt0494997","Tum Karo Vaada","Tum Karo Vaada","1993","\N","Romance","7.9","19","actor","Bamboo","Birbal","1938","\N","actor,music_department,miscellaneous","tt0084866,tt0073707,tt0425362,tt0485811"
"tt0494997","Tum Karo Vaada","Tum Karo Vaada","1993","\N","Romance","7.9","19","actress","Raadhika","Anaida","\N","\N","music_department,actress,soundtrack","tt0256692,tt1266545,tt0494997,tt0293342"
"tt0494997","Tum Karo Vaada","Tum Karo Vaada","1993","\N","Romance","7.9","19","actress","Rama","Nafisa Ali","1957","\N","actress","tt0800956,tt0446889,tt0973783,tt1438298"
"tt0494997","Tum Karo Vaada","Tum Karo Vaada","1993","\N","Romance","7.9","19","actor","St. Michael","Shammi Kapoor","1931","2011","actor,director","tt0147925,tt0084866,tt0231226,tt0056379"
"tt0495909","Tub Girls","Tub Girls","1967","90","Romance","5.6","31","actress","\N","Brigid Berlin","1939","2020","actress,producer","tt0068379,tt0075679,tt0126604,tt0111127"
"tt0495909","Tub Girls","Tub Girls","1967","90","Romance","5.6","31","actor","\N","Alexis de la Falaise","\N","\N","actor","tt0495909"
"tt0495909","Tub Girls","Tub Girls","1967","90","Romance","5.6","31","actress","\N","Viva","1938","\N","actress","tt0080745,tt0069097,tt0064591,tt0064665"
"tt0495909","Tub Girls","Tub Girls","1967","90","Romance","5.6","31","actress","\N","Abigail Rosen","1946","\N","actress","tt0495909"
"tt0497777","I Will Always Love You","I Will Always Love You","2006","117","Romance","5.6","88","actor","Justin","Richard Gutierrez","1984","\N","actor,producer,stunts","tt0479722,tt0827545,tt1482216,tt0441936"
