id,titulopincipal,titulooriginal,anolancamento,tempominutos,genero,notamedia,numerovotos,generoartista,nomeartista,profissao
tt0399938,Çöpçatanlar kampi,Çöpçatanlar kampi,1964,\N,Romance,6.7,25,actor,Atif Kaptan,actor
tt0399938,Çöpçatanlar kampi,Çöpçatanlar kampi,1964,\N,Romance,6.7,25,actor,Cüneyt Arkin,"actor,writer,director"
tt0400170,Anokha Andaaz,Anokha Andaaz,1995,147,Romance,3.8,16,actor,Govardhan Asrani,"actor,director,producer"
tt0400170,Anokha Andaaz,Anokha Andaaz,1995,147,Romance,3.8,16,actor,Lawrence D'Souza,actor
tt0400170,Anokha Andaaz,Anokha Andaaz,1995,147,Romance,3.8,16,actor,Anand Balraj,"actor,director,music_department"
tt0400170,Anokha Andaaz,Anokha Andaaz,1995,147,Romance,3.8,16,actor,Annu Kapoor,"actor,music_department,director"
tt0400170,Anokha Andaaz,Anokha Andaaz,1995,147,Romance,3.8,16,actor,Dinesh Hingoo,actor
tt0400170,Anokha Andaaz,Anokha Andaaz,1995,147,Romance,3.8,16,actress,Bindu Desai,actress
tt0400365,Dilwale Kabhi Na Hare,Dilwale Kabhi Na Hare,1992,210,Romance,3.7,18,actress,Nagma,actress
tt0400365,Dilwale Kabhi Na Hare,Dilwale Kabhi Na Hare,1992,210,Romance,3.7,18,actor,Prithvi,actor
tt0400365,Dilwale Kabhi Na Hare,Dilwale Kabhi Na Hare,1992,210,Romance,3.7,18,actor,Rahul Roy,"actor,producer"
tt0400365,Dilwale Kabhi Na Hare,Dilwale Kabhi Na Hare,1992,210,Romance,3.7,18,actress,Varsha Usgaonkar,actress
tt0400599,Letniy dozhd,Letniy dozhd,2002,98,Romance,6.0,32,actor,Konstantin Solovyov,"actor,stunts"
tt0400599,Letniy dozhd,Letniy dozhd,2002,98,Romance,6.0,32,actor,Igor Zolotovitskiy,"actor,soundtrack"
tt0400599,Letniy dozhd,Letniy dozhd,2002,98,Romance,6.0,32,actress,Inna Gomes,actress
tt0400599,Letniy dozhd,Letniy dozhd,2002,98,Romance,6.0,32,actress,Evgeniya Trofimova,actress
tt0400865,Sumurûn,Sumurûn,1910,\N,Romance,5.6,25,actress,Leopoldine Konstantin,actress
tt0400865,Sumurûn,Sumurûn,1910,\N,Romance,5.6,25,actor,Paul Conradi,actor
tt0400865,Sumurûn,Sumurûn,1910,\N,Romance,5.6,25,actor,Albert Karchow,actor
tt0400865,Sumurûn,Sumurûn,1910,\N,Romance,5.6,25,actor,Victor Arnold,actor
tt0400865,Sumurûn,Sumurûn,1910,\N,Romance,5.6,25,actor,Rudolf Blümner,"actor,writer"
tt0400865,Sumurûn,Sumurûn,1910,\N,Romance,5.6,25,actress,Bertha Wiesenthal,actress
tt0400865,Sumurûn,Sumurûn,1910,\N,Romance,5.6,25,actor,Richard Grossmann,actor
tt0401526,Pavements of Istanbul,Istanbul Kaldirimlari,1964,81,Romance,6.5,36,actor,Zeki Müren,"soundtrack,actor,composer"
tt0401526,Pavements of Istanbul,Istanbul Kaldirimlari,1964,81,Romance,6.5,36,actress,Belgin Doruk,actress
tt0401526,Pavements of Istanbul,Istanbul Kaldirimlari,1964,81,Romance,6.5,36,actor,Kadir Savun,"actor,producer,art_director"
tt0401526,Pavements of Istanbul,Istanbul Kaldirimlari,1964,81,Romance,6.5,36,actor,Hüseyin Baradan,actor
tt0401777,The Seventh Door,La septième porte,2001,90,Romance,4.8,20,actor,Antoni Saint-Aubin,actor
tt0401777,The Seventh Door,La septième porte,2001,90,Romance,4.8,20,actress,Ingrid Rouif,actress
tt0401777,The Seventh Door,La septième porte,2001,90,Romance,4.8,20,actress,Hélène Quilez,actress
tt0401777,The Seventh Door,La septième porte,2001,90,Romance,4.8,20,actress,Sandra Richefort,actress
tt0401777,The Seventh Door,La septième porte,2001,90,Romance,4.8,20,actor,Benoit Clerc,actor
tt0401777,The Seventh Door,La septième porte,2001,90,Romance,4.8,20,actress,Hélène Quilez,actress
tt0402329,Koçum benim,Koçum benim,1964,\N,Romance,6.3,10,actor,Hulusi Kentmen,actor
tt0402329,Koçum benim,Koçum benim,1964,\N,Romance,6.3,10,actress,Fatma Girik,"actress,producer,writer"
tt0402329,Koçum benim,Koçum benim,1964,\N,Romance,6.3,10,actor,Öztürk Serengil,"actor,producer"
tt0402329,Koçum benim,Koçum benim,1964,\N,Romance,6.3,10,actor,Süleyman Turan,"actor,writer,assistant_director"
tt0402329,Koçum benim,Koçum benim,1964,\N,Romance,6.3,10,actress,Ajda Pekkan,"actress,soundtrack"
tt0402329,Koçum benim,Koçum benim,1964,\N,Romance,6.3,10,actor,Ayhan Isik,"actor,producer,writer"
tt0402329,Koçum benim,Koçum benim,1964,\N,Romance,6.3,10,actor,Efgan Efekan,actor
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actress,Suna Pekuysal,"actress,miscellaneous"
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actor,Sadettin Erbil,"actor,sound_department,miscellaneous"
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actor,Ayhan Isik,"actor,producer,writer"
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actor,Ahmet Tarik Tekçe,actor
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actress,Nebahat Çehre,actress
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actor,Kadir Savun,"actor,producer,art_director"
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actor,Süleyman Turan,"actor,writer,assistant_director"
tt0402330,Kral arkadasim,Kral arkadasim,1964,89,Romance,6.2,47,actor,Nubar Terziyan,"actor,assistant_director"
tt0403326,The Great Vagabond,Muhtesem serseri,1964,84,Romance,6.5,34,actor,Süleyman Turan,"actor,writer,assistant_director"
tt0403326,The Great Vagabond,Muhtesem serseri,1964,84,Romance,6.5,34,actress,Fatma Girik,"actress,producer,writer"
tt0403326,The Great Vagabond,Muhtesem serseri,1964,84,Romance,6.5,34,actress,Zuhal Tan,actress
tt0403326,The Great Vagabond,Muhtesem serseri,1964,84,Romance,6.5,34,actor,Ayhan Isik,"actor,producer,writer"
tt0404329,Plajda seviselim,Plajda seviselim,1964,70,Romance,6.4,22,actor,Ekrem Bora,actor
tt0404329,Plajda seviselim,Plajda seviselim,1964,70,Romance,6.4,22,actor,Gürel Ünlüsoy,actor
tt0404329,Plajda seviselim,Plajda seviselim,1964,70,Romance,6.4,22,actress,Serpil Gül,actress
tt0404329,Plajda seviselim,Plajda seviselim,1964,70,Romance,6.4,22,actress,Ajda Pekkan,"actress,soundtrack"
tt0404797,Ayee Milan Ki Raat,Ayee Milan Ki Raat,1991,152,Romance,6.4,53,actor,Anupam Kher,"actor,producer,music_department"
tt0404797,Ayee Milan Ki Raat,Ayee Milan Ki Raat,1991,152,Romance,6.4,53,actor,Kulbhushan Kharbanda,actor
tt0404797,Ayee Milan Ki Raat,Ayee Milan Ki Raat,1991,152,Romance,6.4,53,actor,Avinash Wadhawan,actor
tt0404797,Ayee Milan Ki Raat,Ayee Milan Ki Raat,1991,152,Romance,6.4,53,actress,Shaheen,"actress,producer"
tt0404806,Balmaa,Balmaa,1993,174,Romance,6.3,27,actor,Saeed Jaffrey,"actor,miscellaneous"
tt0404806,Balmaa,Balmaa,1993,174,Romance,6.3,27,actress,Ayesha Jhulka,actress
tt0404806,Balmaa,Balmaa,1993,174,Romance,6.3,27,actor,Avinash Wadhawan,actor
tt0404806,Balmaa,Balmaa,1993,174,Romance,6.3,27,actor,Avtar Singh Gullu,
tt0404806,Balmaa,Balmaa,1993,174,Romance,6.3,27,actress,Anjana Mumtaz,actress
tt0404806,Balmaa,Balmaa,1993,174,Romance,6.3,27,actor,Rakesh Hans,"actor,music_department"
tt0405138,Manchala,Manchala,1999,137,Romance,5.3,8,actress,Gauri Khopkar,actress
tt0405138,Manchala,Manchala,1999,137,Romance,5.3,8,actor,Rakesh Bedi,"actor,director,writer"
tt0405138,Manchala,Manchala,1999,137,Romance,5.3,8,actor,Raj Zutshi,"actor,miscellaneous"
tt0405138,Manchala,Manchala,1999,137,Romance,5.3,8,actor,Vivek Mushran,"actor,director,writer"
tt0405487,Yasasin hayat,Yasasin hayat,1964,\N,Romance,7.0,61,actor,Yilmaz Duru,"actor,director,producer"
tt0405487,Yasasin hayat,Yasasin hayat,1964,\N,Romance,7.0,61,actor,Ali Sen,actor
tt0405487,Yasasin hayat,Yasasin hayat,1964,\N,Romance,7.0,61,actress,Muhterem Nur,"actress,costume_department"
tt0405487,Yasasin hayat,Yasasin hayat,1964,\N,Romance,7.0,61,actor,Hayri Caner,"actor,producer,writer"
tt0405487,Yasasin hayat,Yasasin hayat,1964,\N,Romance,7.0,61,actor,Kenan Büke,actor
tt0405487,Yasasin hayat,Yasasin hayat,1964,\N,Romance,7.0,61,actor,Ahmet Tarik Tekçe,actor
tt0405487,Yasasin hayat,Yasasin hayat,1964,\N,Romance,7.0,61,actor,Sener Sen,"actor,writer,producer"
tt0405713,Ates gibi kadin,Ates gibi kadin,1965,62,Romance,6.9,25,actor,Kenan Pars,"actor,producer,director"
tt0405713,Ates gibi kadin,Ates gibi kadin,1965,62,Romance,6.9,25,actor,Tanju Gürsu,"actor,producer,writer"
tt0405713,Ates gibi kadin,Ates gibi kadin,1965,62,Romance,6.9,25,actress,Leyla Sayar,actress
tt0405713,Ates gibi kadin,Ates gibi kadin,1965,62,Romance,6.9,25,actress,Suzan Avci,"actress,producer"
tt0406106,Nozomi Witches,Nozomi. Witchiizu,1990,100,Romance,5.8,9,actor,Naoki Miyashita,actor
tt0406106,Nozomi Witches,Nozomi. Witchiizu,1990,100,Romance,5.8,9,actor,Makoto Akatsuka,actor
tt0406106,Nozomi Witches,Nozomi. Witchiizu,1990,100,Romance,5.8,9,actress,Raionesu Asuka,actress
tt0406106,Nozomi Witches,Nozomi. Witchiizu,1990,100,Romance,5.8,9,actress,Miki Fujitani,actress
tt0406110,Sky of Love,Oi duen liu sin,2003,91,Romance,6.5,70,actress,Hong Tao,"actress,producer"
tt0406110,Sky of Love,Oi duen liu sin,2003,91,Romance,6.5,70,actor,Dawei Tong,"actor,producer"
tt0406110,Sky of Love,Oi duen liu sin,2003,91,Romance,6.5,70,actress,Gigi Leung,"actress,soundtrack"
tt0406110,Sky of Love,Oi duen liu sin,2003,91,Romance,6.5,70,actor,Ken Zhu,"actor,soundtrack"
tt0406740,Searching for Love,Entre vivir y soñar,2004,110,Romance,5.5,176,actor,Alex Brendemühl,"actor,writer,director"
tt0406740,Searching for Love,Entre vivir y soñar,2004,110,Romance,5.5,176,actor,Manuel Manquiña,"actor,producer,writer"
tt0406740,Searching for Love,Entre vivir y soñar,2004,110,Romance,5.5,176,actress,Carmen Maura,"actress,soundtrack"
tt0406740,Searching for Love,Entre vivir y soñar,2004,110,Romance,5.5,176,actor,Thierry Lhermitte,"actor,writer,producer"
tt0406989,From an Eye Look,Men nazret ain,2004,88,Romance,4.3,460,actress,Basma,actress
tt0406989,From an Eye Look,Men nazret ain,2004,88,Romance,4.3,460,actress,Sawsan Badr,actress
tt0406989,From an Eye Look,Men nazret ain,2004,88,Romance,4.3,460,actor,Amr Waked,"actor,producer,director"
tt0406989,From an Eye Look,Men nazret ain,2004,88,Romance,4.3,460,actress,Nahed El Sebaï,actress
tt0406989,From an Eye Look,Men nazret ain,2004,88,Romance,4.3,460,actor,Sameh Abul-Ghar,actor
tt0406989,From an Eye Look,Men nazret ain,2004,88,Romance,4.3,460,actress,Mona Zaki,actress
tt0407344,Çapkinlar krali,Çapkinlar krali,1965,\N,Romance,6.5,14,actor,Cahit Irgat,"actor,director"
tt0407344,Çapkinlar krali,Çapkinlar krali,1965,\N,Romance,6.5,14,actress,Muhterem Nur,"actress,costume_department"
tt0407344,Çapkinlar krali,Çapkinlar krali,1965,\N,Romance,6.5,14,actor,Erol Tezeren,actor
tt0407344,Çapkinlar krali,Çapkinlar krali,1965,\N,Romance,6.5,14,actor,Adil Güldürücü,actor
tt0407344,Çapkinlar krali,Çapkinlar krali,1965,\N,Romance,6.5,14,actress,Nuran Aksoy,actress
tt0407344,Çapkinlar krali,Çapkinlar krali,1965,\N,Romance,6.5,14,actress,Nurlan San,actress
tt0407344,Çapkinlar krali,Çapkinlar krali,1965,\N,Romance,6.5,14,actor,Efgan Efekan,actor
tt0408217,Kousek nebe,Kousek nebe,2005,88,Romance,6.8,195,actor,Jakub Doubrava,actor
tt0408217,Kousek nebe,Kousek nebe,2005,88,Romance,6.8,195,actor,Ondrej Vetchý,"actor,soundtrack"
tt0408217,Kousek nebe,Kousek nebe,2005,88,Romance,6.8,195,actor,Petr Forman,"actor,director,writer"
tt0408217,Kousek nebe,Kousek nebe,2005,88,Romance,6.8,195,actress,Tatiana Pauhofová,"actress,soundtrack"
tt0408968,Kolejli Kizin Aski,Kolejli Kizin Aski,1965,76,Romance,6.8,90,actor,Necip Tekçe,actor
tt0408968,Kolejli Kizin Aski,Kolejli Kizin Aski,1965,76,Romance,6.8,90,actor,Ayhan Isik,"actor,producer,writer"
tt0408968,Kolejli Kizin Aski,Kolejli Kizin Aski,1965,76,Romance,6.8,90,actor,Turgut Özatay,"actor,director"
tt0408968,Kolejli Kizin Aski,Kolejli Kizin Aski,1965,76,Romance,6.8,90,actress,Filiz Akin,actress
tt0408968,Kolejli Kizin Aski,Kolejli Kizin Aski,1965,76,Romance,6.8,90,actress,Çolpan Ilhan,actress
tt0408968,Kolejli Kizin Aski,Kolejli Kizin Aski,1965,76,Romance,6.8,90,actor,Aziz Basmaci,actor
tt0409502,The Liar,Yalanci,1994,110,Romance,7.0,94,actress,Nesrin Akkoç,actress
tt0409502,The Liar,Yalanci,1994,110,Romance,7.0,94,actress,Tomris Oguzalp,actress
tt0409502,The Liar,Yalanci,1994,110,Romance,7.0,94,actress,Nuran Bozkurt,actress
tt0409502,The Liar,Yalanci,1994,110,Romance,7.0,94,actor,Mehmet Aslantug,"actor,director,writer"
tt0409694,Anandam,Anandam,2001,165,Romance,7.4,271,actress,Tanu Roy,actress
tt0409694,Anandam,Anandam,2001,165,Romance,7.4,271,actor,Venkat,"production_manager,actor,camera_department"
tt0409694,Anandam,Anandam,2001,165,Romance,7.4,271,actress,Rekha Vedavyasa,actress
tt0409694,Anandam,Anandam,2001,165,Romance,7.4,271,actor,Jai Akash,actor
tt0409811,Blue Swallow,Cheong yeon,2005,132,Romance,7.0,245,actress,Jin-young Jang,actress
tt0409811,Blue Swallow,Cheong yeon,2005,132,Romance,7.0,245,actress,Han Ji-min,"actress,animation_department"
tt0409811,Blue Swallow,Cheong yeon,2005,132,Romance,7.0,245,actress,Yûko Fueki,actress
tt0409811,Blue Swallow,Cheong yeon,2005,132,Romance,7.0,245,actor,Ju-hyuk Kim,actor
tt0410175,The Gambler,Kumarbaz,1965,99,Romance,6.0,34,actor,Izzet Günay,actor
tt0410175,The Gambler,Kumarbaz,1965,99,Romance,6.0,34,actress,Fatma Girik,"actress,producer,writer"
tt0410175,The Gambler,Kumarbaz,1965,99,Romance,6.0,34,actor,Reha Yurdakul,"actor,producer,production_manager"
tt0410175,The Gambler,Kumarbaz,1965,99,Romance,6.0,34,actor,Hulusi Kentmen,actor
tt0410355,Chikamatsu's Love in Osaka,Naniwa no koi no monogatari,1959,105,Romance,7.5,88,actress,Keiko Yukishiro,actress
tt0410355,Chikamatsu's Love in Osaka,Naniwa no koi no monogatari,1959,105,Romance,7.5,88,actress,Ineko Arima,actress
tt0410355,Chikamatsu's Love in Osaka,Naniwa no koi no monogatari,1959,105,Romance,7.5,88,actress,Kinuyo Tanaka,"actress,director,soundtrack"
tt0410355,Chikamatsu's Love in Osaka,Naniwa no koi no monogatari,1959,105,Romance,7.5,88,actor,Kinnosuke Nakamura,"actor,producer"
tt0410391,Oglum oglum,Oglum oglum,1965,\N,Romance,7.2,63,actor,Orhan Günsiray,"actor,producer"
tt0410391,Oglum oglum,Oglum oglum,1965,\N,Romance,7.2,63,actor,Necdet Tosun,"actor,producer"
tt0410391,Oglum oglum,Oglum oglum,1965,\N,Romance,7.2,63,actress,Bilge Tandogaç,actress
tt0410391,Oglum oglum,Oglum oglum,1965,\N,Romance,7.2,63,actor,Ekrem Bora,actor
tt0410391,Oglum oglum,Oglum oglum,1965,\N,Romance,7.2,63,actress,Mualla Sürer,"actress,costume_designer"
tt0410391,Oglum oglum,Oglum oglum,1965,\N,Romance,7.2,63,actor,Muzaffer Tema,"actor,producer,director"
tt0410391,Oglum oglum,Oglum oglum,1965,\N,Romance,7.2,63,actress,Filiz Akin,actress
tt0410471,Posta güvercini,Posta güvercini,1965,97,Romance,5.0,8,actress,Sevda Ferdag,actress
tt0410471,Posta güvercini,Posta güvercini,1965,97,Romance,5.0,8,actor,Muzaffer Tema,"actor,producer,director"
tt0410471,Posta güvercini,Posta güvercini,1965,97,Romance,5.0,8,actress,Hülya Koçyigit,actress
tt0410471,Posta güvercini,Posta güvercini,1965,97,Romance,5.0,8,actor,Yusuf Sezgin,actor
tt0410573,Serseri asik,Serseri asik,1965,94,Romance,6.2,109,actress,Mualla Sürer,"actress,costume_designer"
tt0410573,Serseri asik,Serseri asik,1965,94,Romance,6.2,109,actor,Cüneyt Arkin,"actor,writer,director"
tt0410573,Serseri asik,Serseri asik,1965,94,Romance,6.2,109,actress,Rengin Arda,actress
tt0410573,Serseri asik,Serseri asik,1965,94,Romance,6.2,109,actress,Hülya Koçyigit,actress
tt0410573,Serseri asik,Serseri asik,1965,94,Romance,6.2,109,actor,Sadri Alisik,"actor,soundtrack,music_department"
tt0410575,Seveceksen yigit sev,Seveceksen yigit sev,1965,70,Romance,6.1,17,actor,Efgan Efekan,actor
tt0410575,Seveceksen yigit sev,Seveceksen yigit sev,1965,70,Romance,6.1,17,actor,Tamer Yigit,"actor,writer,producer"
tt0410575,Seveceksen yigit sev,Seveceksen yigit sev,1965,70,Romance,6.1,17,actor,Erol Tas,actor
tt0410575,Seveceksen yigit sev,Seveceksen yigit sev,1965,70,Romance,6.1,17,actress,Mürüvvet Sim,actress
tt0410575,Seveceksen yigit sev,Seveceksen yigit sev,1965,70,Romance,6.1,17,actress,Fatma Girik,"actress,producer,writer"
tt0410575,Seveceksen yigit sev,Seveceksen yigit sev,1965,70,Romance,6.1,17,actor,Münir Özkul,"actor,assistant_director"
tt0410575,Seveceksen yigit sev,Seveceksen yigit sev,1965,70,Romance,6.1,17,actor,Feridun Karakaya,"actor,assistant_director,make_up_department"
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actress,Mallika,actress
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actor,Rajesh,actor
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actress,Kaniha,actress
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actress,Gopika,actress
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actress,Sneha,"actress,music_department,soundtrack"
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actor,Cheran,"actor,writer,director"
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actor,Ilavarasu,"actor,cinematographer"
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actor,Benjamin,actor
tt0411131,Autograph,Autograph,2004,168,Romance,7.8,1141,actress,Kamala,actress
tt0411859,Sevismek yasak,Sevismek yasak,1965,\N,Romance,5.7,31,actor,Vahi Öz,"actor,director"
tt0411859,Sevismek yasak,Sevismek yasak,1965,\N,Romance,5.7,31,actress,Fatma Girik,"actress,producer,writer"
tt0411859,Sevismek yasak,Sevismek yasak,1965,\N,Romance,5.7,31,actor,Hulusi Kentmen,actor
tt0411859,Sevismek yasak,Sevismek yasak,1965,\N,Romance,5.7,31,actress,Suzan Avci,"actress,producer"
tt0411859,Sevismek yasak,Sevismek yasak,1965,\N,Romance,5.7,31,actor,Hayri Caner,"actor,producer,writer"
tt0411859,Sevismek yasak,Sevismek yasak,1965,\N,Romance,5.7,31,actor,Cüneyt Arkin,"actor,writer,director"
tt0413244,Sekerli misin vay vay,Sekerli misin vay vay,1965,80,Romance,3.5,16,actress,Aysel Tanju,actress
tt0413244,Sekerli misin vay vay,Sekerli misin vay vay,1965,80,Romance,3.5,16,actor,Varol Ürkmez,actor
tt0413244,Sekerli misin vay vay,Sekerli misin vay vay,1965,80,Romance,3.5,16,actor,Tanju Okan,"actor,soundtrack,music_department"
tt0413244,Sekerli misin vay vay,Sekerli misin vay vay,1965,80,Romance,3.5,16,actress,Selma Güneri,actress
tt0413244,Sekerli misin vay vay,Sekerli misin vay vay,1965,80,Romance,3.5,16,actor,Münir Özkul,"actor,assistant_director"
tt0413244,Sekerli misin vay vay,Sekerli misin vay vay,1965,80,Romance,3.5,16,actor,Tamer Yigit,"actor,writer,producer"
tt0413244,Sekerli misin vay vay,Sekerli misin vay vay,1965,80,Romance,3.5,16,actress,Leman Akçatepe,actress
tt0413284,The Driver's Daughter,Soförün kizi,1965,80,Romance,6.5,24,actor,Ekrem Bora,actor
tt0413284,The Driver's Daughter,Soförün kizi,1965,80,Romance,6.5,24,actress,Belgin Doruk,actress
tt0413284,The Driver's Daughter,Soförün kizi,1965,80,Romance,6.5,24,actress,Nebahat Çehre,actress
tt0413284,The Driver's Daughter,Soförün kizi,1965,80,Romance,6.5,24,actor,Ayhan Isik,"actor,producer,writer"
tt0413421,Die kleine Veronika,Die kleine Veronika,1929,70,Romance,7.0,25,actor,Harry Hardt,"actor,director"
tt0413421,Die kleine Veronika,Die kleine Veronika,1929,70,Romance,7.0,25,actress,Käthe von Nagy,"actress,soundtrack"
tt0413421,Die kleine Veronika,Die kleine Veronika,1929,70,Romance,7.0,25,actress,Maly Delschaft,actress
tt0413421,Die kleine Veronika,Die kleine Veronika,1929,70,Romance,7.0,25,actress,Mizzi Zwerenz,actress
tt0413504,The Pickpocket's Love,Yankesicinin aski,1965,98,Romance,6.0,53,actor,Sadri Alisik,"actor,soundtrack,music_department"
tt0413504,The Pickpocket's Love,Yankesicinin aski,1965,98,Romance,6.0,53,actress,Çolpan Ilhan,actress
tt0413504,The Pickpocket's Love,Yankesicinin aski,1965,98,Romance,6.0,53,actor,Vahi Öz,"actor,director"
tt0413504,The Pickpocket's Love,Yankesicinin aski,1965,98,Romance,6.0,53,actress,Filiz Akin,actress
tt0414264,Mashooka,Mashooka,1953,\N,Romance,7.0,7,actress,Durga Khote,actress
tt0414264,Mashooka,Mashooka,1953,\N,Romance,7.0,7,actress,Suraiya,"actress,music_department,soundtrack"
tt0414264,Mashooka,Mashooka,1953,\N,Romance,7.0,7,actor,Mukesh,"music_department,soundtrack,actor"
tt0414264,Mashooka,Mashooka,1953,\N,Romance,7.0,7,actress,Amirbai Karnataki,"actress,music_department,soundtrack"
tt0414264,Mashooka,Mashooka,1953,\N,Romance,7.0,7,actor,Agha,actor
tt0414264,Mashooka,Mashooka,1953,\N,Romance,7.0,7,actress,Kuldip Kaur,actress
tt0414428,The Rainbowmaker,The Rainbowmaker,2008,90,Romance,6.2,168,actress,Chulpan Khamatova,actress
tt0414428,The Rainbowmaker,The Rainbowmaker,2008,90,Romance,6.2,168,actor,Merab Ninidze,actor
tt0414428,The Rainbowmaker,The Rainbowmaker,2008,90,Romance,6.2,168,actress,Nino Kirtadze,"actress,director,writer"
tt0414428,The Rainbowmaker,The Rainbowmaker,2008,90,Romance,6.2,168,actress,Anja Antonowicz,actress
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actress,Kamini Kaushal,"actress,producer"
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actress,Ruby Mayer,"actress,miscellaneous"
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actress,Shyama Dulari,actress
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actress,Suraiya,"actress,music_department,soundtrack"
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actress,Dulari,actress
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actor,Dev Anand,"actor,producer,director"
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actor,Agha,actor
tt0414504,Shair,Shair,1949,138,Romance,7.5,25,actor,Murad,actor
tt0415744,Denizciler geliyor,Denizciler geliyor,1966,88,Romance,5.1,35,actor,Ekrem Bora,actor
tt0415744,Denizciler geliyor,Denizciler geliyor,1966,88,Romance,5.1,35,actress,Hülya Koçyigit,actress
tt0415744,Denizciler geliyor,Denizciler geliyor,1966,88,Romance,5.1,35,actor,Süleyman Turan,"actor,writer,assistant_director"
tt0415744,Denizciler geliyor,Denizciler geliyor,1966,88,Romance,5.1,35,actor,Tugay Toksöz,actor
tt0415780,Erkek severse,Erkek severse,1966,104,Romance,7.3,71,actress,Filiz Akin,actress
tt0415780,Erkek severse,Erkek severse,1966,104,Romance,7.3,71,actress,Ajda Pekkan,"actress,soundtrack"
